Tempo	Acel X	Acel Y	Acel Z
2024-02-18 04:04:46.627615	-3.554208984	-1.187929688	8.986113281
2024-02-18 04:04:46.631772	-3.467988281	-0.852626953	9.570498047
2024-02-18 04:04:46.635561	-3.477568359	-1.437011719	8.564589844
2024-02-18 04:04:46.640007	-3.209326172	-1.561552734	8.938212891
2024-02-18 04:04:46.643482	-3.400927734	-1.197509766	9.541757813
2024-02-18 04:04:46.646955	-3.266806641	-1.389111328	9.455537109
2024-02-18 04:04:46.650421	-3.142265625	-1.599873047	8.995693359
2024-02-18 04:04:46.653829	-3.257226563	-1.561552734	9.216035156
2024-02-18 04:04:46.657309	-3.410507813	-1.341210938	9.378896484
2024-02-18 04:04:46.660736	-3.324287109	-1.264570313	9.254355469
2024-02-18 04:04:46.666073	-3.487148438	-1.168769531	9.101074219
2024-02-18 04:04:46.669848	-3.697910156	-1.274150391	8.832832031
2024-02-18 04:04:46.673319	-3.650009766	-1.034648438	9.024433594
2024-02-18 04:04:46.676691	-3.908671875	-0.871787109	9.005273438
2024-02-18 04:04:46.681962	-3.860771484	-1.140029297	9.359736328
2024-02-18 04:04:46.685481	-3.563789063	-1.07296875	9.311835938
2024-02-18 04:04:46.688880	-3.21890625	-1.369951172	8.966953125
2024-02-18 04:04:46.692748	-3.535048828	-1.513652344	8.909472656
2024-02-18 04:04:46.696240	-3.889511719	-1.264570313	8.851992188
2024-02-18 04:04:46.699631	-4.033212891	-0.718505859	9.177714844
2024-02-18 04:04:46.703074	-3.994892578	-0.708925781	9.225615234
2024-02-18 04:04:46.706580	-3.812871094	-1.082548828	8.909472656
2024-02-18 04:04:46.709958	-3.669169922	-1.07296875	8.842412109
2024-02-18 04:04:46.713385	-3.52546875	-1.283730469	9.378896484
2024-02-18 04:04:46.716863	-3.487148438	-1.207089844	9.407636719
2024-02-18 04:04:46.720225	-3.353027344	-1.322050781	9.139394531
2024-02-18 04:04:46.723696	-3.3721875	-1.427431641	8.986113281
2024-02-18 04:04:46.727155	-3.582949219	-1.197509766	8.995693359
2024-02-18 04:04:46.730564	-3.496728516	-1.254990234	9.225615234
2024-02-18 04:04:46.734042	-3.496728516	-1.245410156	9.263935547
2024-02-18 04:04:46.737423	-3.688330078	-1.044228516	9.014853516
2024-02-18 04:04:46.740958	-3.745810547	-1.283730469	9.034013672
2024-02-18 04:04:46.744428	-3.745810547	-1.063388672	8.995693359
2024-02-18 04:04:46.747814	-3.755390625	-1.063388672	8.986113281
2024-02-18 04:04:46.751352	-3.640429688	-1.274150391	9.024433594
2024-02-18 04:04:46.754849	-3.851191406	-1.07296875	9.005273438
2024-02-18 04:04:46.758360	-3.659589844	-1.254990234	9.216035156
2024-02-18 04:04:46.761967	-3.630849609	-1.044228516	9.110654297
2024-02-18 04:04:46.765344	-3.755390625	-1.063388672	8.976533203
2024-02-18 04:04:46.768900	-3.736230469	-1.274150391	9.263935547
2024-02-18 04:04:46.772314	-3.515888672	-1.274150391	9.148974609
2024-02-18 04:04:46.775672	-3.582949219	-1.216669922	9.206455078
2024-02-18 04:04:46.779115	-3.353027344	-1.187929688	9.014853516
2024-02-18 04:04:46.782520	-3.573369141	-1.178349609	9.129814453
2024-02-18 04:04:46.785980	-3.602109375	-1.187929688	9.225615234
2024-02-18 04:04:46.789531	-3.506308594	-1.293310547	9.263935547
2024-02-18 04:04:46.792951	-3.487148438	-1.254990234	9.225615234
2024-02-18 04:04:46.796378	-3.52546875	-1.034648438	9.216035156
2024-02-18 04:04:46.799882	-3.343447266	-1.283730469	9.206455078
2024-02-18 04:04:46.803287	-3.563789063	-1.159189453	9.034013672
2024-02-18 04:04:46.806757	-3.324287109	-1.417851563	9.216035156
2024-02-18 04:04:46.810250	-3.362607422	-1.417851563	9.244775391
2024-02-18 04:04:46.813652	-3.515888672	-1.168769531	9.216035156
2024-02-18 04:04:46.817104	-3.697910156	-1.07296875	9.206455078
2024-02-18 04:04:46.822594	-3.755390625	-1.235830078	9.196875
2024-02-18 04:04:46.826011	-3.717070313	-1.034648438	9.254355469
2024-02-18 04:04:46.829689	-3.611689453	-1.254990234	9.235195313
2024-02-18 04:04:46.833043	-3.506308594	-1.283730469	9.024433594
2024-02-18 04:04:46.838014	-3.621269531	-1.159189453	9.110654297
2024-02-18 04:04:46.841810	-3.669169922	-1.015488281	8.986113281
2024-02-18 04:04:46.845272	-3.621269531	-1.034648438	9.101074219
2024-02-18 04:04:46.848712	-3.841611328	-1.015488281	9.062753906
2024-02-18 04:04:46.852760	-3.870351563	-1.025068359	9.110654297
2024-02-18 04:04:46.856184	-3.611689453	-1.005908203	9.206455078
2024-02-18 04:04:46.859705	-3.774550781	-1.025068359	9.129814453
2024-02-18 04:04:46.863167	-3.774550781	-1.044228516	9.129814453
2024-02-18 04:04:46.866644	-3.812871094	-1.053808594	9.196875
2024-02-18 04:04:46.870015	-3.793710938	-1.025068359	8.823251953
2024-02-18 04:04:46.873459	-3.736230469	-1.053808594	9.081914063
2024-02-18 04:04:46.876933	-3.717070313	-1.015488281	9.225615234
2024-02-18 04:04:46.880314	-3.535048828	-1.07296875	9.177714844
2024-02-18 04:04:46.883796	-3.477568359	-1.235830078	8.995693359
2024-02-18 04:04:46.887266	-3.717070313	-1.187929688	8.823251953
2024-02-18 04:04:46.890919	-3.860771484	-1.178349609	9.014853516
2024-02-18 04:04:46.894312	-3.774550781	-1.140029297	9.378896484
2024-02-18 04:04:46.897840	-3.908671875	-1.005908203	9.04359375
2024-02-18 04:04:46.901337	-3.477568359	-1.168769531	9.072333984
2024-02-18 04:04:46.904842	-3.487148438	-1.034648438	9.359736328
2024-02-18 04:04:46.908250	-3.458408203	-1.07296875	9.139394531
2024-02-18 04:04:46.911765	-3.266806641	-1.312470703	8.8903125
2024-02-18 04:04:46.915207	-3.276386719	-1.571132813	9.120234375
2024-02-18 04:04:46.918582	-3.410507813	-1.427431641	9.695039063
2024-02-18 04:04:46.922316	-3.429667969	-1.322050781	8.928632813
2024-02-18 04:04:46.932130	-3.726650391	-1.005908203	9.235195313
2024-02-18 04:04:46.935702	-3.697910156	-1.063388672	9.35015625
2024-02-18 04:04:46.939112	-3.755390625	-1.235830078	9.225615234
2024-02-18 04:04:46.942473	-3.496728516	-1.187929688	9.216035156
2024-02-18 04:04:46.946215	-3.487148438	-1.293310547	9.196875
2024-02-18 04:04:46.949736	-3.717070313	-1.302890625	9.196875
2024-02-18 04:04:46.953099	-3.52546875	-1.053808594	9.053173828
2024-02-18 04:04:46.956554	-3.726650391	-1.025068359	8.966953125
2024-02-18 04:04:46.960031	-3.851191406	-1.053808594	9.206455078
2024-02-18 04:04:46.963450	-3.707490234	-1.245410156	8.966953125
2024-02-18 04:04:46.966863	-3.506308594	-1.235830078	9.35015625
2024-02-18 04:04:46.970334	-3.506308594	-1.178349609	9.206455078
2024-02-18 04:04:46.973748	-3.736230469	-1.187929688	9.206455078
2024-02-18 04:04:46.977175	-3.52546875	-1.168769531	9.216035156
2024-02-18 04:04:46.980905	-3.67875	-1.245410156	9.225615234
2024-02-18 04:04:46.984269	-3.860771484	-1.235830078	8.976533203
2024-02-18 04:04:46.987660	-3.899091797	-1.025068359	8.861572266
2024-02-18 04:04:46.991167	-3.697910156	-1.025068359	9.129814453
2024-02-18 04:04:46.994564	-3.717070313	-1.235830078	9.225615234
2024-02-18 04:04:46.998011	-3.305126953	-1.168769531	9.369316406
2024-02-18 04:04:47.1512	-3.343447266	-1.437011719	9.216035156
2024-02-18 04:04:47.4912	-3.592529297	-1.331630859	9.206455078
2024-02-18 04:04:47.8406	-3.697910156	-1.417851563	9.225615234
2024-02-18 04:04:47.12427	-3.717070313	-1.245410156	9.244775391
2024-02-18 04:04:47.15808	-3.611689453	-1.053808594	9.196875
2024-02-18 04:04:47.19178	-3.544628906	-1.283730469	8.976533203
2024-02-18 04:04:47.22540	-3.602109375	-1.168769531	9.225615234
2024-02-18 04:04:47.28238	-3.467988281	-1.178349609	9.244775391
2024-02-18 04:04:47.31797	-3.496728516	-1.264570313	9.129814453
2024-02-18 04:04:47.35270	-3.707490234	-1.293310547	9.120234375
2024-02-18 04:04:47.38672	-3.688330078	-1.159189453	9.014853516
2024-02-18 04:04:47.42160	-3.52546875	-1.274150391	9.062753906
2024-02-18 04:04:47.45666	-3.52546875	-1.159189453	9.024433594
2024-02-18 04:04:47.49063	-3.467988281	-1.254990234	9.235195313
2024-02-18 04:04:47.52548	-3.515888672	-1.293310547	8.995693359
2024-02-18 04:04:47.56012	-3.487148438	-1.168769531	9.034013672
2024-02-18 04:04:47.59414	-3.707490234	-1.159189453	9.014853516
2024-02-18 04:04:47.63058	-3.736230469	-1.293310547	9.196875
2024-02-18 04:04:47.66586	-3.745810547	-1.283730469	9.014853516
2024-02-18 04:04:47.69986	-3.707490234	-1.283730469	9.024433594
2024-02-18 04:04:47.73334	-3.745810547	-1.015488281	9.014853516
2024-02-18 04:04:47.76799	-3.736230469	-1.07296875	8.986113281
2024-02-18 04:04:47.80181	-3.736230469	-1.254990234	9.244775391
2024-02-18 04:04:47.83671	-3.860771484	-1.245410156	8.995693359
2024-02-18 04:04:47.87169	-3.659589844	-1.07296875	8.986113281
2024-02-18 04:04:47.90612	-3.774550781	-1.063388672	9.110654297
2024-02-18 04:04:47.94017	-3.784130859	-1.025068359	9.110654297
2024-02-18 04:04:47.97800	-3.659589844	-1.005908203	9.139394531
2024-02-18 04:04:47.102777	-3.554208984	-1.159189453	9.235195313
2024-02-18 04:04:47.107055	-3.52546875	-1.408271484	8.851992188
2024-02-18 04:04:47.110493	-3.506308594	-1.437011719	9.101074219
2024-02-18 04:04:47.113964	-3.688330078	-1.245410156	9.369316406
2024-02-18 04:04:47.117315	-3.640429688	-1.063388672	9.254355469
2024-02-18 04:04:47.120792	-3.650009766	-1.053808594	9.053173828
2024-02-18 04:04:47.124298	-3.611689453	-1.274150391	9.062753906
2024-02-18 04:04:47.128160	-3.851191406	-1.063388672	9.244775391
2024-02-18 04:04:47.131642	-3.870351563	-0.890947266	9.014853516
2024-02-18 04:04:47.134985	-3.908671875	-1.044228516	8.861572266
2024-02-18 04:04:47.138474	-3.803291016	-1.044228516	9.04359375
2024-02-18 04:04:47.141942	-3.908671875	-1.053808594	9.014853516
2024-02-18 04:04:47.145304	-3.717070313	-1.245410156	9.235195313
2024-02-18 04:04:47.148730	-3.688330078	-1.293310547	9.235195313
2024-02-18 04:04:47.152198	-3.726650391	-1.053808594	9.235195313
2024-02-18 04:04:47.155569	-3.67875	-1.015488281	9.263935547
2024-02-18 04:04:47.159044	-3.745810547	-1.264570313	9.034013672
2024-02-18 04:04:47.162607	-3.496728516	-1.159189453	9.244775391
2024-02-18 04:04:47.166007	-3.697910156	-1.274150391	9.148974609
2024-02-18 04:04:47.169537	-3.487148438	-1.235830078	9.35015625
2024-02-18 04:04:47.173044	-3.602109375	-1.264570313	8.986113281
2024-02-18 04:04:47.176441	-3.448828125	-1.37953125	8.717871094
2024-02-18 04:04:47.179911	-3.515888672	-1.398691406	9.369316406
2024-02-18 04:04:47.185390	-3.458408203	-1.178349609	9.148974609
2024-02-18 04:04:47.188847	-3.353027344	-1.322050781	9.005273438
2024-02-18 04:04:47.192345	-3.563789063	-1.168769531	8.986113281
2024-02-18 04:04:47.195715	-3.429667969	-1.456171875	9.235195313
2024-02-18 04:04:47.201572	-3.467988281	-1.398691406	9.148974609
2024-02-18 04:04:47.205029	-3.582949219	-1.168769531	9.302255859
2024-02-18 04:04:47.208384	-3.343447266	-1.159189453	9.235195313
2024-02-18 04:04:47.211828	-3.439248047	-1.408271484	8.966953125
2024-02-18 04:04:47.215271	-3.209326172	-1.389111328	8.986113281
2024-02-18 04:04:47.219135	-3.429667969	-1.178349609	9.35015625
2024-02-18 04:04:47.222631	-3.535048828	-1.197509766	9.235195313
2024-02-18 04:04:47.226002	-3.717070313	-1.178349609	9.206455078
2024-02-18 04:04:47.229598	-3.515888672	-1.187929688	9.024433594
2024-02-18 04:04:47.233034	-3.573369141	-1.159189453	9.254355469
2024-02-18 04:04:47.236402	-3.487148438	-1.168769531	9.024433594
2024-02-18 04:04:47.239815	-3.52546875	-1.168769531	8.976533203
2024-02-18 04:04:47.243298	-3.707490234	-1.283730469	9.081914063
2024-02-18 04:04:47.246706	-3.726650391	-1.053808594	9.101074219
2024-02-18 04:04:47.250315	-3.52546875	-1.254990234	9.225615234
2024-02-18 04:04:47.253912	-3.477568359	-1.264570313	9.235195313
2024-02-18 04:04:47.257409	-3.688330078	-1.207089844	9.244775391
2024-02-18 04:04:47.260833	-3.745810547	-1.22625	9.254355469
2024-02-18 04:04:47.264351	-3.755390625	-1.293310547	9.216035156
2024-02-18 04:04:47.267835	-3.611689453	-1.254990234	9.216035156
2024-02-18 04:04:47.271809	-3.506308594	-1.245410156	9.014853516
2024-02-18 04:04:47.276464	-3.52546875	-1.254990234	9.120234375
2024-02-18 04:04:47.281169	-3.573369141	-1.293310547	9.206455078
2024-02-18 04:04:47.285972	-3.324287109	-1.331630859	9.254355469
2024-02-18 04:04:47.290579	-3.3721875	-1.187929688	9.417216797
2024-02-18 04:04:47.295273	-3.544628906	-1.389111328	9.034013672
2024-02-18 04:04:47.299829	-3.602109375	-1.187929688	9.024433594
2024-02-18 04:04:47.304393	-3.582949219	-1.274150391	9.254355469
2024-02-18 04:04:47.309083	-3.535048828	-1.187929688	8.976533203
2024-02-18 04:04:47.313658	-3.458408203	-1.159189453	9.206455078
2024-02-18 04:04:47.318213	-3.52546875	-1.207089844	9.235195313
2024-02-18 04:04:47.322861	-3.52546875	-1.178349609	9.206455078
2024-02-18 04:04:47.327424	-3.707490234	-1.302890625	9.196875
2024-02-18 04:04:47.332036	-3.496728516	-1.168769531	9.235195313
2024-02-18 04:04:47.336718	-3.496728516	-1.168769531	9.196875
2024-02-18 04:04:47.341288	-3.506308594	-1.187929688	7.989785156
2024-02-18 04:04:47.345883	1.494492188	-17.35910156	2.797382813
2024-02-18 04:04:47.350572	-0.517324219	-11.32365234	5.872587891
2024-02-18 04:04:47.355104	-8.545429688	-4.924160156	11.63021484
2024-02-18 04:04:47.359733	-9.599238281	-4.866679688	10.91170898
2024-02-18 04:04:47.364491	-2.644101563	11.69727539	19.10267578
2024-02-18 04:04:47.369083	0.632285156	7.731123047	14.79164063
2024-02-18 04:04:47.373707	1.839375	1.906435547	2.423759766
2024-02-18 04:04:47.378452	-18.89191406	7.980205078	-3.247646484
2024-02-18 04:04:47.382980	-10.28900391	8.564589844	13.93901367
2024-02-18 04:04:47.387554	0.182021484	1.187929688	19.45713867
2024-02-18 04:04:47.392256	2.481240234	3.755390625	17.79978516
2024-02-18 04:04:47.396834	-6.648574219	0.996328125	15.06946289
2024-02-18 04:04:47.401444	-10.67220703	0.565224609	15.83586914
2024-02-18 04:04:47.406128	-12.05173828	-1.417851563	14.73416016
2024-02-18 04:04:47.410742	-11.3428125	-3.084785156	16.57353516
2024-02-18 04:04:47.415244	-8.919052734	-1.839375	16.90883789
2024-02-18 04:04:47.422257	-4.033212891	0.15328125	18.7003125
2024-02-18 04:04:47.430914	-1.207089844	-2.577041016	18.58535156
2024-02-18 04:04:47.435862	-2.078876953	-4.742138672	18.02012695
2024-02-18 04:04:47.440719	-3.554208984	-6.073769531	16.71723633
2024-02-18 04:04:47.445713	-5.709726563	-6.054609375	14.81080078
2024-02-18 04:04:47.450348	-6.28453125	-5.269042969	14.02523438
2024-02-18 04:04:47.457141	-6.361171875	-4.042792969	12.70318359
2024-02-18 04:04:47.462025	-6.524033203	-4.330195313	11.89845703
2024-02-18 04:04:47.466891	-6.734794922	-4.368515625	9.886640625
2024-02-18 04:04:47.472492	-6.59109375	-4.129013672	9.120234375
2024-02-18 04:04:47.475887	-7.031777344	-3.008144531	8.210126953
2024-02-18 04:04:47.479275	-8.650810547	-2.787802734	8.018525391
2024-02-18 04:04:47.483593	-8.880732422	-1.963916016	7.424560547
2024-02-18 04:04:47.487090	-8.392148438	-1.542392578	7.108417969
2024-02-18 04:04:47.490509	-8.555009766	-0.086220703	6.313271484
2024-02-18 04:04:47.494013	-7.041357422	-0.871787109	4.435576172
2024-02-18 04:04:47.497396	-7.20421875	-1.130449219	4.263134766
2024-02-18 04:04:47.500783	-7.185058594	-1.619033203	4.157753906
2024-02-18 04:04:47.504247	-9.034013672	-2.797382813	4.895419922
2024-02-18 04:04:47.507654	-8.229287109	-2.241738281	4.742138672
2024-02-18 04:04:47.511065	-8.871152344	-3.477568359	6.418652344
2024-02-18 04:04:47.514564	-8.334667969	-3.008144531	6.974296875
2024-02-18 04:04:47.517920	-9.532177734	-2.481240234	8.794511719
2024-02-18 04:04:47.521604	-10.13572266	-4.253554688	9.570498047
2024-02-18 04:04:47.525009	-10.0303418	-4.311035156	9.168134766
2024-02-18 04:04:47.528524	-10.29858398	-5.393583984	10.62430664
2024-02-18 04:04:47.532070	-9.599238281	-3.487148438	10.09740234
2024-02-18 04:04:47.535560	-9.972861328	-4.512216797	10.30816406
2024-02-18 04:04:47.538950	-9.905800781	-4.895419922	10.7296875
2024-02-18 04:04:47.542433	-7.529941406	-4.885839844	9.005273438
2024-02-18 04:04:47.545895	-4.924160156	-6.89765625	6.955136719
2024-02-18 04:04:47.549251	-2.596201172	-6.265371094	3.640429688
2024-02-18 04:04:47.552766	-3.075205078	-8.353828125	3.630849609
2024-02-18 04:04:47.556270	-4.081113281	-8.899892578	2.615361328
2024-02-18 04:04:47.559687	-5.527705078	-8.43046875	0.699345703
2024-02-18 04:04:47.563154	-7.041357422	-8.353828125	0.431103516
2024-02-18 04:04:47.566527	-7.779023438	-7.108417969	1.005908203
2024-02-18 04:04:47.570058	-8.219707031	-5.326523438	1.551972656
2024-02-18 04:04:47.573533	-8.545429688	-3.056044922	2.653681641
2024-02-18 04:04:47.576885	-4.924160156	-4.368515625	1.389111328
2024-02-18 04:04:47.580398	-2.260898438	-6.006708984	-0.201181641
2024-02-18 04:04:47.583907	2.002236328	-6.064189453	-0.009580078
2024-02-18 04:04:47.587451	3.899091797	-7.386240234	-0.249082031
2024-02-18 04:04:47.592876	-0.823886719	-10.13572266	-0.948427734
2024-02-18 04:04:47.596333	-2.567460938	-9.570498047	1.082548828
2024-02-18 04:04:47.599847	-3.506308594	-7.81734375	2.366279297
2024-02-18 04:04:47.603236	-3.113525391	-6.294111328	3.142265625
2024-02-18 04:04:47.608155	-2.442919922	-7.127578125	6.159990234
2024-02-18 04:04:47.611969	-2.471660156	-6.255791016	5.968388672
2024-02-18 04:04:47.615396	-2.280058594	-5.949228516	6.294111328
2024-02-18 04:04:47.618745	-1.628613281	-4.588857422	7.395820313
2024-02-18 04:04:47.622732	-0.881367188	-4.023632813	8.363408203
2024-02-18 04:04:47.626138	-0.383203125	-3.755390625	10.28900391
2024-02-18 04:04:47.629714	-0.383203125	-3.180585938	11.89845703
2024-02-18 04:04:47.633174	0.364042969	-3.132685547	12.54990234
2024-02-18 04:04:47.636562	0.095800781	-3.621269531	12.77982422
2024-02-18 04:04:47.640132	-0.172441406	-4.684658203	11.67811523
2024-02-18 04:04:47.643618	-0.335302734	-6.274951172	10.06866211
2024-02-18 04:04:47.647086	0.076640625	-6.983876953	9.560917969
2024-02-18 04:04:47.650494	-1.216669922	-8.018525391	7.913144531
2024-02-18 04:04:47.653934	-0.977167969	-7.453300781	7.462880859
2024-02-18 04:04:47.657284	-0.804726563	-6.792275391	7.338339844
2024-02-18 04:04:47.660899	0.047900391	-5.546865234	7.491621094
2024-02-18 04:04:47.664418	1.082548828	-4.330195313	7.587421875
2024-02-18 04:04:47.667917	2.337539063	-1.695673828	8.58375
2024-02-18 04:04:47.671337	4.071533203	1.322050781	10.26984375
2024-02-18 04:04:47.674798	5.566025391	3.52546875	10.8159082
2024-02-18 04:04:47.678299	6.916816406	5.566025391	11.11289063
2024-02-18 04:04:47.681714	7.175478516	5.748046875	11.04583008
2024-02-18 04:04:47.685209	6.677314453	3.755390625	9.388476563
2024-02-18 04:04:47.688713	5.690566406	1.302890625	7.913144531
2024-02-18 04:04:47.692136	4.675078125	-0.258662109	7.098837891
2024-02-18 04:04:47.695584	7.501201172	-0.019160156	7.577841797
2024-02-18 04:04:47.698929	5.192402344	-1.513652344	5.010380859
2024-02-18 04:04:47.702474	4.330195313	-2.174677734	5.470224609
2024-02-18 04:04:47.705944	5.077441406	-1.07296875	5.939648438
2024-02-18 04:04:47.709335	3.630849609	-1.925595703	6.303691406
2024-02-18 04:04:47.712905	4.435576172	1.408271484	11.2565918
2024-02-18 04:04:47.716405	6.993457031	-1.561552734	2.902763672
2024-02-18 04:04:47.719812	-1.571132813	-2.692001953	4.924160156
2024-02-18 04:04:47.723322	1.22625	-0.661025391	7.558681641
2024-02-18 04:04:47.726863	0.565224609	-0.354462891	6.964716797
2024-02-18 04:04:47.730489	0.670605469	-0.565224609	5.949228516
2024-02-18 04:04:47.733862	0.718505859	-1.053808594	5.863007813
2024-02-18 04:04:47.737275	10.14530273	2.356699219	9.96328125
2024-02-18 04:04:47.740807	4.234394531	-3.755390625	6.533613281
2024-02-18 04:04:47.744207	3.123105469	-4.703818359	3.458408203
2024-02-18 04:04:47.747667	0.718505859	-4.790039063	4.540957031
2024-02-18 04:04:47.751174	-1.504072266	-3.812871094	6.878496094
2024-02-18 04:04:47.754577	-3.535048828	-1.22625	13.69951172
2024-02-18 04:04:47.758029	0.239501953	0.296982422	14.09229492
2024-02-18 04:04:47.761531	0.584384766	0.929267578	13.32588867
2024-02-18 04:04:47.764913	2.586621094	1.015488281	12.54032227
2024-02-18 04:04:47.768403	6.255791016	3.008144531	11.83139648
2024-02-18 04:04:47.771927	4.991220703	-0.565224609	10.27942383
2024-02-18 04:04:47.775327	5.259462891	0.325722656	10.84464844
2024-02-18 04:04:47.778784	4.205654297	-1.034648438	11.94635742
2024-02-18 04:04:47.782297	2.988984375	-1.733994141	12.31040039
2024-02-18 04:04:47.785698	3.113525391	-1.935175781	11.92719727
2024-02-18 04:04:47.789207	2.720742188	-2.165097656	11.39071289
2024-02-18 04:04:47.792580	3.046464844	-2.500400391	10.14530273
2024-02-18 04:04:47.798096	3.362607422	-2.653681641	8.804091797
2024-02-18 04:04:47.801522	3.535048828	-3.266806641	7.740703125
2024-02-18 04:04:47.805043	2.893183594	-4.033212891	6.715634766
2024-02-18 04:04:47.808425	1.935175781	-3.602109375	5.594765625
2024-02-18 04:04:47.814199	1.513652344	-2.749482422	5.259462891
2024-02-18 04:04:47.817673	1.714833984	-1.111289063	5.067861328
2024-02-18 04:04:47.821147	1.331630859	-1.68609375	4.742138672
2024-02-18 04:04:47.824500	0.546064453	-4.713398438	6.744375
2024-02-18 04:04:47.828584	-1.762734375	-10.01118164	6.821015625
2024-02-18 04:04:47.831943	-0.670605469	-8.219707031	5.096601563
2024-02-18 04:04:47.835441	2.136357422	-6.619833984	5.029541016
2024-02-18 04:04:47.838905	3.736230469	-5.958808594	5.470224609
2024-02-18 04:04:47.842460	3.353027344	-5.498964844	5.479804688
2024-02-18 04:04:47.845861	2.184257813	-4.809199219	4.780458984
2024-02-18 04:04:47.849335	1.906435547	-4.119433594	5.259462891
2024-02-18 04:04:47.852873	1.005908203	-4.44515625	6.322851563
2024-02-18 04:04:47.856231	-0.756826172	-4.512216797	6.974296875
2024-02-18 04:04:47.859728	0.316142578	-3.899091797	6.840175781
2024-02-18 04:04:47.863226	1.99265625	-3.946992188	7.137158203
2024-02-18 04:04:47.866617	2.682421875	-3.324287109	8.028105469
2024-02-18 04:04:47.870070	4.828359375	-3.535048828	7.922724609
2024-02-18 04:04:47.873555	5.997128906	-3.257226563	8.832832031
2024-02-18 04:04:47.876942	4.694238281	-1.68609375	8.986113281
2024-02-18 04:04:47.880439	2.423759766	-1.207089844	7.462880859
2024-02-18 04:04:47.883941	5.115761719	-0.708925781	8.152646484
2024-02-18 04:04:47.887332	7.635322266	-0.76640625	7.788603516
2024-02-18 04:04:47.890844	7.213798828	-0.651445313	9.110654297
2024-02-18 04:04:47.894347	6.974296875	1.68609375	9.129814453
2024-02-18 04:04:47.897787	5.949228516	1.724414063	9.953701172
2024-02-18 04:04:47.901259	3.554208984	1.025068359	11.22785156
2024-02-18 04:04:47.904762	1.22625	0.45984375	10.71052734
2024-02-18 04:04:47.908177	0.431103516	1.111289063	10.43270508
2024-02-18 04:04:47.911703	0.603544922	1.082548828	10.14530273
2024-02-18 04:04:47.915277	0.402363281	0.229921875	11.17995117
2024-02-18 04:04:47.923282	-0.795146484	-0.613125	11.10331055
2024-02-18 04:04:47.927324	-0.986748047	0.344882813	10.93086914
2024-02-18 04:04:47.931186	-1.283730469	1.092128906	11.11289063
2024-02-18 04:04:47.934586	-1.331630859	3.285966797	12.3487207
2024-02-18 04:04:47.937936	-1.245410156	3.285966797	12.0421582
2024-02-18 04:04:47.942074	-0.871787109	3.333867188	13.97733398
2024-02-18 04:04:47.945566	-0.795146484	3.563789063	14.14977539
2024-02-18 04:04:47.948959	0.162861328	2.663261719	12.05173828
2024-02-18 04:04:47.952389	1.484912109	2.308798828	11.48651367
2024-02-18 04:04:47.956530	1.714833984	2.500400391	11.3428125
2024-02-18 04:04:47.960757	0.890947266	0.210761719	12.75108398
2024-02-18 04:04:47.964195	-6.964716797	7.635322266	8.564589844
2024-02-18 04:04:47.967540	6.859335938	8.497529297	12.83730469
2024-02-18 04:04:47.971055	0.555644531	9.072333984	12.08047852
2024-02-18 04:04:47.976676	-3.458408203	9.388476563	12.68402344
2024-02-18 04:04:47.980228	2.826123047	7.635322266	16.06579102
2024-02-18 04:04:47.983573	3.966152344	4.531376953	14.3222168
2024-02-18 04:04:47.987062	7.367080078	2.634521484	12.12837891
2024-02-18 04:04:47.990548	8.190966797	1.925595703	11.55357422
2024-02-18 04:04:47.993955	7.635322266	2.308798828	10.54766602
2024-02-18 04:04:47.997492	7.300019531	1.350791016	10.99792969
2024-02-18 04:04:48.943	4.703818359	1.772314453	10.45186523
2024-02-18 04:04:48.4299	4.770878906	2.500400391	10.31774414
2024-02-18 04:04:48.7737	4.991220703	2.969824219	10.89254883
2024-02-18 04:04:48.11485	5.000800781	3.056044922	10.43270508
2024-02-18 04:04:48.14901	4.818779297	2.385439453	10.48060547
2024-02-18 04:04:48.18237	4.617597656	2.29921875	10.03992188
2024-02-18 04:04:48.21750	5.05828125	2.107617188	9.484277344
2024-02-18 04:04:48.25245	4.44515625	2.078876953	9.714199219
2024-02-18 04:04:48.28661	3.745810547	2.644101563	9.493857422
2024-02-18 04:04:48.32150	2.155517578	2.988984375	10.27942383
2024-02-18 04:04:48.36256	2.318378906	3.966152344	10.10698242
2024-02-18 04:04:48.39689	1.599873047	4.368515625	10.0303418
2024-02-18 04:04:48.43077	1.178349609	4.847519531	9.733359375
2024-02-18 04:04:48.46432	1.005908203	5.249882813	10.58598633
2024-02-18 04:04:48.49915	0.613125	5.728886719	9.896220703
2024-02-18 04:04:48.53417	-1.178349609	5.805527344	10.51892578
2024-02-18 04:04:48.57009	-2.60578125	5.661826172	11.40987305
2024-02-18 04:04:48.60448	-2.289638672	5.834267578	11.37155273
2024-02-18 04:04:48.63874	-2.040556641	5.709726563	11.18953125
2024-02-18 04:04:48.67333	-0.9196875	5.546865234	10.70094727
2024-02-18 04:04:48.70800	-0.182021484	5.259462891	8.018525391
2024-02-18 04:04:48.74190	6.725214844	5.757626953	-6.907236328
2024-02-18 04:04:48.77532	14.75332031	5.000800781	-9.666298828
2024-02-18 04:04:48.81037	5.930068359	5.039121094	4.694238281
2024-02-18 04:04:48.84553	2.490820313	6.409072266	-0.900527344
2024-02-18 04:04:48.88050	-2.366279297	6.696474609	5.575605469
2024-02-18 04:04:48.91512	-3.132685547	-0.76640625	8.650810547
